Query Number,Time,SQLStatement
382,0.001312,SELECT itemID FROM dataminingdb.itemsets WHERE transId=191
384,0.00131475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=192
384,0.00131475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=192
384,0.00131475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=192
384,0.00131475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=192
384,0.00131475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=192
384,0.00131475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=192
384,0.00131475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=192
384,0.00131475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=192
386,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=193
386,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=193
386,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=193
386,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=193
386,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=193
386,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=193
386,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=193
386,0.0013035,SELECT itemID FROM dataminingdb.itemsets WHERE transId=193
388,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=194
388,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=194
388,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=194
388,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=194
388,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=194
388,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=194
388,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=194
388,0.001309,SELECT itemID FROM dataminingdb.itemsets WHERE transId=194
390,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=195
390,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=195
390,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=195
390,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=195
390,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=195
390,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=195
390,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=195
390,0.0013325,SELECT itemID FROM dataminingdb.itemsets WHERE transId=195
392,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=196
392,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=196
392,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=196
392,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=196
392,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=196
392,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=196
392,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=196
392,0.0013205,SELECT itemID FROM dataminingdb.itemsets WHERE transId=196
394,0.00131725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=197
394,0.00131725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=197
394,0.00131725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=197
394,0.00131725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=197
394,0.00131725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=197
394,0.00131725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=197
394,0.00131725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=197
394,0.00131725,SELECT itemID FROM dataminingdb.itemsets WHERE transId=197
396,0.00132075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=198
396,0.00132075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=198
396,0.00132075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=198
396,0.00132075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=198
396,0.00132075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=198
396,0.00132075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=198
396,0.00132075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=198
396,0.00132075,SELECT itemID FROM dataminingdb.itemsets WHERE transId=198
398,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=199
398,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=199
398,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=199
398,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=199
398,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=199
398,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=199
398,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=199
398,0.00130375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=199
400,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=200
400,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=200
400,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=200
400,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=200
400,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=200
400,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=200
400,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=200
400,0.0013215,SELECT itemID FROM dataminingdb.itemsets WHERE transId=200
402,0.00134475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=201
402,0.00134475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=201
402,0.00134475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=201
402,0.00134475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=201
402,0.00134475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=201
402,0.00134475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=201
402,0.00134475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=201
402,0.00134475,SELECT itemID FROM dataminingdb.itemsets WHERE transId=201
404,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=202
404,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=202
404,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=202
404,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=202
404,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=202
404,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=202
404,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=202
404,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=202
406,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=203
406,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=203
406,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=203
406,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=203
406,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=203
406,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=203
406,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=203
406,0.001298,SELECT itemID FROM dataminingdb.itemsets WHERE transId=203
408,0.001296,SELECT itemID FROM dataminingdb.itemsets WHERE transId=204
408,0.001296,SELECT itemID FROM dataminingdb.itemsets WHERE transId=204
408,0.001296,SELECT itemID FROM dataminingdb.itemsets WHERE transId=204
408,0.001296,SELECT itemID FROM dataminingdb.itemsets WHERE transId=204
408,0.001296,SELECT itemID FROM dataminingdb.itemsets WHERE transId=204
408,0.001296,SELECT itemID FROM dataminingdb.itemsets WHERE transId=204
408,0.001296,SELECT itemID FROM dataminingdb.itemsets WHERE transId=204
408,0.001296,SELECT itemID FROM dataminingdb.itemsets WHERE transId=204
410,0.0013005,SELECT itemID FROM dataminingdb.itemsets WHERE transId=205
410,0.0013005,SELECT itemID FROM dataminingdb.itemsets WHERE transId=205
410,0.0013005,SELECT itemID FROM dataminingdb.itemsets WHERE transId=205
410,0.0013005,SELECT itemID FROM dataminingdb.itemsets WHERE transId=205
410,0.0013005,SELECT itemID FROM dataminingdb.itemsets WHERE transId=205
410,0.0013005,SELECT itemID FROM dataminingdb.itemsets WHERE transId=205
410,0.0013005,SELECT itemID FROM dataminingdb.itemsets WHERE transId=205
410,0.0013005,SELECT itemID FROM dataminingdb.itemsets WHERE transId=205
412,0.0013025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=206
412,0.0013025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=206
412,0.0013025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=206
412,0.0013025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=206
412,0.0013025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=206
412,0.0013025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=206
412,0.0013025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=206
412,0.0013025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=206
414,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=207
414,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=207
414,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=207
414,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=207
414,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=207
414,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=207
414,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=207
414,0.001294,SELECT itemID FROM dataminingdb.itemsets WHERE transId=207
416,0.0015115,SELECT itemID FROM dataminingdb.itemsets WHERE transId=208
416,0.0015115,SELECT itemID FROM dataminingdb.itemsets WHERE transId=208
416,0.0015115,SELECT itemID FROM dataminingdb.itemsets WHERE transId=208
416,0.0015115,SELECT itemID FROM dataminingdb.itemsets WHERE transId=208
416,0.0015115,SELECT itemID FROM dataminingdb.itemsets WHERE transId=208
416,0.0015115,SELECT itemID FROM dataminingdb.itemsets WHERE transId=208
416,0.0015115,SELECT itemID FROM dataminingdb.itemsets WHERE transId=208
416,0.0015115,SELECT itemID FROM dataminingdb.itemsets WHERE transId=208
418,0.00132225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=209
418,0.00132225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=209
418,0.00132225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=209
418,0.00132225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=209
418,0.00132225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=209
418,0.00132225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=209
418,0.00132225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=209
418,0.00132225,SELECT itemID FROM dataminingdb.itemsets WHERE transId=209
420,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=210
420,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=210
420,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=210
420,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=210
420,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=210
420,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=210
420,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=210
420,0.001302,SELECT itemID FROM dataminingdb.itemsets WHERE transId=210
422,0.00130775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=211
422,0.00130775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=211
422,0.00130775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=211
422,0.00130775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=211
422,0.00130775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=211
422,0.00130775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=211
422,0.00130775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=211
422,0.00130775,SELECT itemID FROM dataminingdb.itemsets WHERE transId=211
424,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=212
424,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=212
424,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=212
424,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=212
424,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=212
424,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=212
424,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=212
424,0.00130025,SELECT itemID FROM dataminingdb.itemsets WHERE transId=212
426,0.0013135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=213
426,0.0013135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=213
426,0.0013135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=213
426,0.0013135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=213
426,0.0013135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=213
426,0.0013135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=213
426,0.0013135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=213
426,0.0013135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=213
428,0.0013125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=214
428,0.0013125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=214
428,0.0013125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=214
428,0.0013125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=214
428,0.0013125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=214
428,0.0013125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=214
428,0.0013125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=214
428,0.0013125,SELECT itemID FROM dataminingdb.itemsets WHERE transId=214
430,0.00130575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=215
430,0.00130575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=215
430,0.00130575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=215
430,0.00130575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=215
430,0.00130575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=215
430,0.00130575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=215
430,0.00130575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=215
430,0.00130575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=215
432,0.0013015,SELECT itemID FROM dataminingdb.itemsets WHERE transId=216
432,0.0013015,SELECT itemID FROM dataminingdb.itemsets WHERE transId=216
432,0.0013015,SELECT itemID FROM dataminingdb.itemsets WHERE transId=216
432,0.0013015,SELECT itemID FROM dataminingdb.itemsets WHERE transId=216
432,0.0013015,SELECT itemID FROM dataminingdb.itemsets WHERE transId=216
432,0.0013015,SELECT itemID FROM dataminingdb.itemsets WHERE transId=216
432,0.0013015,SELECT itemID FROM dataminingdb.itemsets WHERE transId=216
432,0.0013015,SELECT itemID FROM dataminingdb.itemsets WHERE transId=216
434,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=217
434,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=217
434,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=217
434,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=217
434,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=217
434,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=217
434,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=217
434,0.00129675,SELECT itemID FROM dataminingdb.itemsets WHERE transId=217
436,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=218
436,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=218
436,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=218
436,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=218
436,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=218
436,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=218
436,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=218
436,0.00129575,SELECT itemID FROM dataminingdb.itemsets WHERE transId=218
438,0.0014135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=219
438,0.0014135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=219
438,0.0014135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=219
438,0.0014135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=219
438,0.0014135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=219
438,0.0014135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=219
438,0.0014135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=219
438,0.0014135,SELECT itemID FROM dataminingdb.itemsets WHERE transId=219
440,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=220
440,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=220
440,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=220
440,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=220
440,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=220
440,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=220
440,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=220
440,0.00130425,SELECT itemID FROM dataminingdb.itemsets WHERE transId=220
442,0.0012975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=221
442,0.0012975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=221
442,0.0012975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=221
442,0.0012975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=221
442,0.0012975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=221
442,0.0012975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=221
442,0.0012975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=221
442,0.0012975,SELECT itemID FROM dataminingdb.itemsets WHERE transId=221
444,0.00131375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=222
444,0.00131375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=222
444,0.00131375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=222
444,0.00131375,SELECT itemID FROM dataminingdb.itemsets WHERE transId=222
